pmid,doi,year,title
31178384,10.1016/j.arth.2019.05.025,2019,Pseudotumors and High-Grade Aseptic Lymphocyte-Dominated Vasculitis-Associated Lesions Around Total Knee Replacements Identified at Aseptic Revision Surgery: Findings of a Large-Scale Histologic Review.
31178383,10.1016/j.arth.2019.05.020,2019,Self-Directed Home Exercises vs Outpatient Physical Therapy After Total Knee Arthroplasty: Value and Outcomes Following a Protocol Change.
31176564,10.1016/j.arth.2019.04.041,2019,Ten- to Sixteen-Year Follow-Up of Highly Cross-Linked Polyethylene in Total Hip Arthroplasty: What Factors Affect Wear?
31176563,10.1016/j.arth.2019.05.011,2019,Bundled Payments for Care Improvement: Health System Experience With Lower Extremity Joint Replacement at Higher and Lower Volume Hospitals.
31176561,10.1016/j.arth.2019.04.063,2019,Computer Navigation vs Conventional Total Hip Arthroplasty: A Medicare Database Analysis.
31176560,10.1016/j.arth.2019.04.044,2019,Does Patient Experience After a Total Knee Arthroplasty Predict Readmission?
31178385,10.1016/j.arth.2019.04.046,2019,The Efficacy of Liposomal Bupivacaine Over Traditional Local Anesthetics in Periarticular Infiltration and Regional Anesthesia During Total Knee Arthroplasty: A Systematic Review and Meta-Analysis.
31186183,10.1016/j.arth.2019.05.003,2019,Monitoring Surgical Incision Sites in Orthopedic Patients Using an Online Physician-Patient Messaging Platform.
31147247,10.1016/j.arth.2019.04.042,2019,Conversion of Failed Hemiarthroplasty to Total Hip Arthroplasty Remains High Risk for Subsequent Complications.
31383492,10.1016/j.arth.2019.07.013,2019,Aspirin Thromboprophylaxis Confers No Increased Risk for Aseptic Loosening Following Cementless Primary Hip Arthroplasty.
31227302,10.1016/j.arth.2019.05.041,2019,Unrecognized Osteoporosis Is Common in Patients With a Well-Functioning Total Knee Arthroplasty.
31230954,10.1016/j.arth.2019.05.048,2019,Predicting Inpatient Payments Prior to Lower Extremity Arthroplasty Using Deep Learning: Which Model Architecture Is Best?
31229373,10.1016/j.arth.2019.05.035,2019,Depression and Anxiety Are Risk Factors for Postoperative Pain-Related Symptoms and Complications in Patients Undergoing Primary Total Knee Arthroplasty in the United States.
31229372,10.1016/j.arth.2019.05.002,2019,Total Joint Arthroplasty Outcomes in Patients With a Previously Failed Toxicology Screen: A Propensity Score-Matched Analysis.
31229371,10.1016/j.arth.2019.05.040,2019,Long-Term Results of Cementless Total Hip Arthroplasty for Patients With High Hip Dislocation After Childhood Pyogenic Infection.
31229370,10.1016/j.arth.2019.05.037,2019,Total Knee Arthroplasty Kinematics.
31227303,10.1016/j.arth.2019.05.030,2019,Is There Material Loss at the Conical Junctions of Modular Components for Total Knee Arthroplasty?
31213338,10.1016/j.arth.2019.05.032,2019,Survivorship and Clinical Outcomes of Custom Triflange Acetabular Components in Revision Total Hip Arthroplasty: A Systematic Review.
31262622,10.1016/j.arth.2019.06.007,2019,Clinical and Statistical Validation of a Probabilistic Prediction Tool of Total Knee Arthroplasty Outcome.
31208911,10.1016/j.arth.2019.05.004,2019,Does the Method of Sterile Glove-Opening Influence Back Table Contamination? A Fluorescent Particle Study.
31204223,10.1016/j.arth.2019.05.024,2019,"Defining and Optimizing Value in Total Joint Arthroplasty From the Patient, Payer, and Provider Perspectives."
31202639,10.1016/j.arth.2019.05.019,2019,Preoperative Systemic Bone Quality Does Not Affect Tibial Component Migration in Knee Arthroplasty: A 2-Year Radiostereometric Analysis of a Hundred Consecutive Patients.
31202638,10.1016/j.arth.2019.04.066,2019,Rapid Recovery After Total Joint Arthroplasty Using General Anesthesia.
31200989,10.1016/j.arth.2019.04.036,2019,Long-Term Outcomes of Ultra-Short Metaphyseal-Fitting Anatomic Cementless Femoral Stem in Total Hip Arthroplasty With Ceramic-on-Ceramic Articulation for Young Patients.
31320188,10.1016/j.arth.2019.06.043,2019,The Combination of Inlay Patellofemoral Arthroplasty and Medial Unicompartmental Knee Arthroplasty Versus Total Knee Arthroplasty for Mediopatellofemoral Osteoarthritis: A Comparison of Mid-Term Outcomes.
31186184,10.1016/j.arth.2019.05.015,2019,Extension of the Direct Anterior Approach for the Treatment of Periprosthetic Femoral Fractures.
31230956,10.1016/j.arth.2019.05.033,2019,Which Postoperative Day After Total Joint Arthroplasty Are Catastrophic Events Most Likely to Occur?
31230957,10.1016/j.arth.2019.05.044,2019,Early Experience and Results Using Patient-Reported Outcomes Measurement Information System Scores in Primary Total Hip and Knee Arthroplasty.
31235342,10.1016/j.arth.2019.05.054,2019,Adequate Positioning of the Tibial Component Is Key to Avoiding Bearing Impingement in Oxford Unicompartmental Knee Arthroplasty.
31239176,10.1016/j.arth.2019.05.060,2019,The Role of Malnutrition in Ninety-Day Outcomes After Total Joint Arthroplasty.
31248710,10.1016/j.arth.2019.05.059,2019,Reasons and Risk Factors for Delayed Discharge After Total Knee Arthroplasty Using an Opioid-Sparing Discharge Protocol.
31248711,10.1016/j.arth.2019.05.038,2019,"Less Postoperative Restrictions Following Total Hip Arthroplasty With Use of a Posterolateral Approach: A Prospective, Randomized, Noninferiority Trial."
31248712,10.1016/j.arth.2019.05.056,2019,Femoral Fixation Methods in Hip Resurfacing Arthroplasty: An 11-Year Retrospective Comparison of 4013 Cases.
31253449,10.1016/j.arth.2019.05.055,2019,Artificial Intelligence and Machine Learning in Lower Extremity Arthroplasty: A Review.
31253450,10.1016/j.arth.2019.05.058,2019,Intraoperative Tibial Anteroposterior Axis Could Not Be Replicated After Tibial Osteotomy in Total Knee Arthroplasty.
31255405,10.1016/j.arth.2019.04.034,2019,Comparison of Expectations and Outcomes in Rheumatoid Arthritis Versus Osteoarthritis Patients Undergoing Total Knee Arthroplasty.
31255407,10.1016/j.arth.2019.05.050,2019,Chronic Prescription Opioid Use Before and After Total Hip and Knee Arthroplasty in Patients Younger Than 65 Years.
31255408,10.1016/j.arth.2019.05.061,2019,Machine Learning Groups Patients by Early Functional Improvement Likelihood Based on Wearable Sensor Instrumented Preoperative Timed-Up-and-Go Tests.
31255409,10.1016/j.arth.2019.04.051,2019,Impact of Hip Antibiotic Spacer Dislocation on Final Implant Position and Outcomes.
31256919,10.1016/j.arth.2019.06.002,2019,The Accuracy of the Computed Tomography-Based Navigation System in Total Hip Arthroplasty Is Comparable With Crowe Type IV and Crowe Type I Dysplasia: A Case-Control Study.
31230955,10.1016/j.arth.2019.05.045,2019,Conversion Total Knee Arthroplasty Needs Its Own Diagnosis-Related Group Code.
31266690,10.1016/j.arth.2019.06.006,2019,Hospital Consumer Assessment of Healthcare Providers and Systems: Do Patient Demographics Affect Outcomes in Total Hip Arthroplasty?
31266692,10.1016/j.arth.2019.06.012,2019,Extended Antibiotic Prophylaxis Confers No Benefit Following Aseptic Revision Total Hip Arthroplasty: A Matched Case-Controlled Study.
31311667,10.1016/j.arth.2019.06.038,2019,"A Novel Opioid-Sparing Pain Management Protocol Following Total Hip Arthroplasty: Effects on Opioid Consumption, Pain Severity, and Patient-Reported Outcomes."
30956047,10.1016/j.arth.2019.03.025,2019,Comparing In Vivo Performance of Two Highly Cross-Linked Polyethylene Thermal Treatments: Remelting vs Annealing in Acetabular Liners.
31383493,10.1016/j.arth.2019.07.017,2019,Quadriceps Snip in 321 Revision Total Knee Arthroplasties: A Safe Technique in a Matched Cohort Study.
31279599,10.1016/j.arth.2019.06.014,2019,Acetabular Erosion After Bipolar Hemiarthroplasty in Proximal Femoral Replacement for Malignant Bone Tumors.
31280917,10.1016/j.arth.2019.06.005,2019,Total Knee Arthroplasty in Patients With Knee Osteoarthritis: Effects on Proprioception. A Systematic Review and Best Evidence Synthesis.
31279604,10.1016/j.arth.2019.06.027,2019,Early Morbidity but Not Mortality Increases With Surgery Delayed Greater Than 24 Hours in Patients With a Periprosthetic Fracture of the Hip.
31279603,10.1016/j.arth.2019.06.016,2019,Development and Validation of an Evidence-Based Algorithm for Diagnosing Periprosthetic Joint Infection.
31279602,10.1016/j.arth.2019.06.026,2019,Gastrointestinal Complications Warranting Invasive Interventions Following Total Joint Arthroplasty.
31279601,10.1016/j.arth.2019.06.019,2019,Short-Term Morbidity and Mortality After Hemiarthroplasty and Total Hip Arthroplasty for Pathologic Proximal Femur Fractures.
31279598,10.1016/j.arth.2019.05.046,2019,Patterns and Costs of 90-Day Readmission for Surgical and Medical Complications Following Total Hip and Knee Arthroplasty.
31266691,10.1016/j.arth.2019.06.010,2019,Improved Patient-Reported Quality of Life and Hip Function After Cementless 1-Stage Revision of Chronic Periprosthetic Hip Joint Infection.
31278039,10.1016/j.arth.2019.06.015,2019,Activity Impairment and Work Productivity Loss After Total Knee Arthroplasty: A Prospective Study.
31278038,10.1016/j.arth.2019.06.008,2019,Impact of Resilience on Outcomes of Total Knee Arthroplasty.
31278037,10.1016/j.arth.2019.06.011,2019,"Effects of a Total Knee Arthroplasty Care Pathway on Cost, Quality, and Patient Experience: Toward Measuring the Triple Aim."
31272826,10.1016/j.arth.2019.05.051,2019,Improving Orthopedic Patient Outcomes: A Model to Predict 30-Day and 90-Day Readmission Rates Following Total Joint Arthroplasty.
31272825,10.1016/j.arth.2019.06.017,2019,Same-Day Surgery Does Not Increase the Manipulation Under Anesthesia and Reoperation Rates for Stiffness Following Bilateral Total Knee Arthroplasty.
31266693,10.1016/j.arth.2019.05.036,2019,Upper Femur Anatomy Depends on Age and Gender: A Three-Dimensional Computed Tomography Comparative Bone Morphometric Analysis of 628 Healthy Patients' Hips.
31285089,10.1016/j.arth.2019.05.034,2019,Deep Learning Preoperatively Predicts Value Metrics for Primary Total Knee Arthroplasty: Development and Validation of an Artificial Neural Network Model.
31311666,10.1016/j.arth.2019.05.057,2019,Postoperative Opioid Consumption After Total Hip Arthroplasty: A Comparison of Three Surgical Approaches.
31307872,10.1016/j.arth.2019.06.030,2019,Partial Component-Retained 2-Stage Reconstruction in the Treatment of Infected Hip Arthroplasty.
31303378,10.1016/j.arth.2019.06.037,2019,Clostridium difficile Colitis Following Revision Total Knee Arthroplasty: Incidence and Risk Factors.
31303377,10.1016/j.arth.2019.05.047,2019,Indwelling Urinary Catheter for Total Joint Arthroplasty Using Epidural Anesthesia.
31301914,10.1016/j.arth.2019.06.031,2019,Hybrid Fixation for Total Hip Arthroplasty Showed Improved Survival Over Cemented and Uncemented Fixation: A Single-Center Survival Analysis of 2156 Hips at 12-18 Years.
31301913,10.1016/j.arth.2019.06.039,2019,Quantifying the Perioperative Work Associated With Total Hip and Knee Arthroplasty: The Burden Has Increased With Contemporary Care Pathways.
31262620,10.1016/j.arth.2019.05.029,2019,Alteration of Hindfoot Axis After Total Knee Arthroplasty.
31301912,10.1016/j.arth.2019.06.040,2019,Accuracy of a New Robotically Assisted Technique for Total Knee Arthroplasty: A Cadaveric Study.
31301910,10.1016/j.arth.2019.05.031,2019,Are Stems Redundant in Times of Metaphyseal Sleeve Fixation?
31301908,10.1016/j.arth.2019.06.036,2019,Effects of Sagittal Spinal Alignment on Postural Pelvic Mobility in Total Hip Arthroplasty Candidates.
31300184,10.1016/j.arth.2019.05.013,2019,Use of Observation Status Versus Readmission in Elective Total Knee and Hip Arthroplasty Returns to Hospital: A Single-Institution Perspective.
31288945,10.1016/j.arth.2019.06.020,2019,Comparison of the Efficacy Between Closed Incisional Negative-Pressure Wound Therapy and Conventional Wound Management After Total Hip and Knee Arthroplasties: A Systematic Review and Meta-Analysis.
31285092,10.1016/j.arth.2019.06.028,2019,"No Evidence to Support Lowering Surgeon Reimbursement for Total Joint Arthroplasty Based on Operative Time: An Institutional Review of 12,567 Cases."
31285090,10.1016/j.arth.2019.06.021,2019,Two-Stage Exchange Arthroplasty for Periprosthetic Joint Infection: The Rate and Reason for the Attrition After the First Stage.
31301911,10.1016/j.arth.2019.06.029,2019,Surgeon Mean Operative Times in Total Knee Arthroplasty in a Variety of Settings in a Health System.
31262621,10.1016/j.arth.2019.06.009,2019,"Incidence, Causes, and Timing of 30-Day Readmission Following Total Knee Arthroplasty."
31307871,10.1016/j.arth.2019.06.048,2019,Reevaluating Current Cutoffs for Acute Periprosthetic Joint Infection: Current Thresholds Are Insensitive.
31324354,10.1016/j.arth.2019.05.049,2019,Randomized Prospective Comparative Study of Adductor Canal Block vs Periarticular Infiltration on Early Functional Outcome After Unilateral Total Knee Arthroplasty.
31324355,10.1016/j.arth.2019.06.044,2019,The Quality of Diagnostic Studies in Periprosthetic Joint Infections: Can We Do Better?
31327649,10.1016/j.arth.2019.06.035,2019,Arthroplasty Care Redesign Impacts the Predictive Accuracy of the Risk Assessment and Prediction Tool.
31351855,10.1016/j.arth.2019.07.002,2019,Bilateral Simultaneous vs Staged Total Knee Arthroplasty: Minimal Difference in Perioperative Risks.
31351854,10.1016/j.arth.2019.06.058,2019,Undetectable Hepatitis C Viral Load Is Associated With Improved Outcomes Following Total Joint Arthroplasty.
31337553,10.1016/j.arth.2019.05.062,2019,"Does Hemophilia Increase Risk of Adverse Outcomes Following Total Hip and Knee Arthroplasty? A Propensity Score-Matched Analysis of a Nationwide, Population-Based Study."
31337552,10.1016/j.arth.2019.06.059,2019,Conversion Total Knee Arthroplasty is Associated with Increased Post-Acute Care Costs.
31331703,10.1016/j.arth.2019.06.045,2019,Press Ganey Administration of Hospital Consumer Assessment of Healthcare Providers and Systems Survey Result in a Biased Responder Sample for Hip and Knee Arthroplasties.
31331702,10.1016/j.arth.2019.06.056,2019,Asynchronous Bilateral Total Knee Arthroplasty: Predictors of the Functional Outcome and Patient Satisfaction for the Second Knee Replacement.
31327647,10.1016/j.arth.2019.06.013,2019,Development of Machine Learning Algorithms for Prediction of Sustained Postoperative Opioid Prescriptions After Total Hip Arthroplasty.
31383494,10.1016/j.arth.2019.07.009,2019,Advantages of an Anterior-Based Muscle-Sparing Approach in Transitioning From a Posterior Approach for Total Hip Arthroplasty: Minimizing the Learning Curve.
31327646,10.1016/j.arth.2019.06.033,2019,The Role of Social Support and Psychological Distress in Predicting Discharge: A Pilot Study for Hip and Knee Arthroplasty Patients.
31327645,10.1016/j.arth.2019.06.050,2019,Do Culture Negative Periprosthetic Joint Infections Remain Culture Negative?
31326245,10.1016/j.arth.2019.06.054,2019,Return to Sport After Bilateral Single Stage Total Hip Arthroplasty Using the Direct Anterior Approach: A Case Control Study.
30956048,10.1016/j.arth.2019.03.003,2019,Vancouver B2 Peri-Prosthetic Fractures in Cemented Femoral Implants can be Treated With Open Reduction and Internal Fixation Alone Without Revision.
31326243,10.1016/j.arth.2019.05.052,2019,Does Recession of the Posterior Cruciate Ligament Influence Outcome in Total Knee Arthroplasty?
31351856,10.1016/j.arth.2019.06.057,2019,Clinical Survivorship of Aseptic Revision Total Knee Arthroplasty Using Hinged Knees and Tantalum Cones at Minimum 10-Year Follow-Up.
31353248,10.1016/j.arth.2019.07.001,2019,Partial 2-Stage Exchange for Infected Total Hip Arthroplasty: An Updated Report.
31378510,10.1016/j.arth.2019.07.007,2019,Primary Total Knee Arthroplasty Implants as Functional Prosthetic Spacers for Definitive Management of Periprosthetic Joint Infection: A Multicenter Study.
31378509,10.1016/j.arth.2019.07.006,2019,Valgus Subsidence of the Tibial Component Caused by Tibial Component Malpositioning in Cementless Oxford Mobile-Bearing Unicompartmental Knee Arthroplasty.
31320187,10.1016/j.arth.2019.05.053,2019,Does It Matter: Total Hip Arthroplasty or Lumbar Spinal Fusion First? Preoperative Sagittal Spinopelvic Measurements Guide Patient-Specific Surgical Strategies in Patients Requiring Both.
31378508,10.1016/j.arth.2019.07.008,2019,"Superior Survivorship for Posterior Stabilized Versus Constrained Condylar Articulations After Revision Total Knee Arthroplasty: A Retrospective, Comparative Analysis at Short-Term Follow-Up."
31376976,10.1016/j.arth.2019.06.053,2019,"Positive Blood Cultures Decrease the Treatment Success in Acute Hematogenous Periprosthetic Joint Infection Treated With Debridement, Antibiotics, and Implant Retention."
31375287,10.1016/j.arth.2019.06.041,2019,The Joint Utilization Management Program-Implementation of a Bundle Payment Model and Comparison Between Year 1 and 2 Results.
31383495,10.1016/j.arth.2019.06.061,2019,Prevalence of Postoperative Periprosthetic Femur Fractures Between Two Different Femoral Component Designs Used in Direct Anterior Total Hip Arthroplasty.
31371038,10.1016/j.arth.2019.06.055,2019,Anesthesia and Analgesia Practices in Total Joint Arthroplasty: A Survey of the American Association of Hip and Knee Surgeons Membership.
31353254,10.1016/j.arth.2019.06.049,2019,Discharge Home is Associated With Decreased Early Complications Following Primary Total Joint Arthroplasty.
31353253,10.1016/j.arth.2019.06.063,2019,Bilateral High Hip Center Provides Gait Parameters Similar to Anatomical Reconstruction: A Gait Analysis Study in Hip Replacement Patients With Bilateral Developmental Dysplasia.
31353252,10.1016/j.arth.2019.06.060,2019,Higher Rate of Early Revision Following Primary Total Knee Arthroplasty in Patients Under Age 55: A Cautionary Tale.
31353251,10.1016/j.arth.2019.06.062,2019,Risk Factors for Intraoperative Periprosthetic Femoral Fractures During Primary Total Hip Arthroplasty. An Analysis From the National Joint Registry for England and Wales and the Isle of Man.
31353250,10.1016/j.arth.2019.06.034,2019,Does Trochanteric Osteotomy Length Affect the Amount of Proximal Trochanteric Migration During Revision Total Hip Arthroplasty?
31353249,10.1016/j.arth.2019.06.051,2019,Ten- to 16-Year Results of a Modern Cementless Dual-Mobility Acetabular Implant in Primary Total Hip Arthroplasty.
31358324,10.1016/j.arth.2019.06.046,2019,"Thirty-Day Major and Minor Complications Following Total Hip Arthroplasty-A Comparison of the Direct Anterior, Lateral, and Posterior Approaches."
31401038,10.1016/j.arth.2019.07.015,2019,Tibial Tubercle Osteotomy vs the Extensile Medial Parapatellar Approach in Revision Total Knee Arthroplasty: Is Tibial Tubercle Osteotomy a Harmful Approach?
31326242,10.1016/j.arth.2019.06.052,2019,Complications and Costs Are Not Increased After Total Hip Arthroplasty in Patients With a History of Prostate Cancer.
31500912,10.1016/j.arth.2019.07.016,2019,The Clinical Outcome of Patellofemoral Arthroplasty vs Total Knee Arthroplasty in Patients Younger Than 55 Years.
31405633,10.1016/j.arth.2019.07.014,2019,Zirconia Phase Transformation in Zirconia-Toughened Alumina Ceramic Femoral Heads: An Implant Retrieval Analysis.
31405634,10.1016/j.arth.2019.07.010,2019,The Effect of Posterior Tibial Slope on Joint Gap and Range of Knee Motion in Mobile-Bearing Unicompartmental Knee Arthroplasty.
31409499,10.1016/j.arth.2019.07.020,2019,Undersedation During Total Hip Arthroplasty Reduction Results in Worse Patient Outcomes.
31416741,10.1016/j.arth.2019.07.025,2019,Use of Natural Language Processing Tools to Identify and Classify Periprosthetic Femur Fractures.
31416742,10.1016/j.arth.2019.07.018,2019,"Reasons for Revision, Oxidation, and Damage Mechanisms of Retrieved Vitamin E-Stabilized Highly Crosslinked Polyethylene in Total Knee Arthroplasty."
31427131,10.1016/j.arth.2019.07.029,2019,Same-Day Physical Therapy Following Total Knee Arthroplasty Leads to Improved Inpatient Physical Therapy Performance and Decreased Inpatient Opioid Consumption.
31402075,10.1016/j.arth.2019.06.003,2019,High Rate of Early Intraprosthetic Dislocations of Dual Mobility Implants: A Single Surgeon Series of Primary and Revision Total Hip Replacements.
31427132,10.1016/j.arth.2019.07.027,2019,Influence of Hip Geometry Reconstruction on Frontal Plane Hip and Knee Joint Moments During Walking Following Primary Total Hip Replacement.
31439406,10.1016/j.arth.2019.07.012,2019,"Impact of Bariatric Surgery on Inpatient Complication, Cost, and Length of Stay Following Total Hip or Knee Arthroplasty."
31439407,10.1016/j.arth.2019.07.023,2019,A One-Question Patient-Reported Outcome Measure Is Comparable to Multiple-Question Measures in Total Knee Arthroplasty Patients.
31551161,10.1016/j.arth.2019.07.030,2019,"Do Geographic Region, Medicaid Status, and Academic Affiliation Affect Access to Care Among Medicaid and Privately Insured Total Hip Arthroplasty Patients?"
31444020,10.1016/j.arth.2019.07.026,2019,Midterm Clinical and Radiographic Outcomes of a Contemporary Monoblock Dual-Mobility Cup in Uncemented Total Hip Arthroplasty.
31186182,10.1016/j.arth.2019.05.028,2019,Biomechanical Changes Following Knee Arthroplasty During Sit-To-Stand Transfers: Systematic Review.
31427130,10.1016/j.arth.2019.07.019,2019,Patellar Resurfacing in Primary Total Knee Arthroplasty: A Meta-Analysis of Randomized Controlled Trials.
31439405,10.1016/j.arth.2019.07.024,2019,Machine Learning Algorithms Can Use Wearable Sensor Data to Accurately Predict Six-Week Patient-Reported Outcome Scores Following Joint Replacement in a Prospective Trial.
31402074,10.1016/j.arth.2019.07.021,2019,Preemptive Analgesia With Oxycodone Is Associated With More Pain Following Total Joint Arthroplasty.
31395304,10.1016/j.arth.2019.07.011,2019,Cost of Care for Patients With Pre-Existing Comorbidities Undergoing Total Joint Arthroplasty: A Retrospective Cohort Study Evaluating Disease-Specific Perioperative Care.
31447256,10.1016/j.arth.2019.07.028,2019,Severe Obesity Increases Risk of Infection After Revision Total Hip Arthroplasty.
31445866,10.1016/j.arth.2019.08.001,2019,Optimal Sampling Frequency for Wearable Sensor Data in Arthroplasty Outcomes Research. A Prospective Observational Cohort Trial.
31451393,10.1016/j.arth.2019.07.038,2019,Tibial Tubercle-Trochlear Groove Distance Influences Patellar Tilt After Total Knee Arthroplasty.
31451392,10.1016/j.arth.2019.07.031,2019,"Better Implant Positioning and Clinical Outcomes With a Morphometric Unicompartmental Knee Arthroplasty. Results of a Retrospective, Matched-Controlled Study."
31477539,10.1016/j.arth.2019.04.057,2019,Perioperative Selective Serotonin Reuptake Inhibitor Use Is Associated With an Increased Risk of Transfusion in Total Hip and Knee Arthroplasty.
31451391,10.1016/j.arth.2019.07.042,2019,Opioid Disorders Are Associated With Thromboemboli Following Primary Total Knee Arthroplasty.
31474324,10.1016/j.arth.2019.07.005,2019,Comparison of Fixed-Bearing and Mobile-Bearing Unicompartmental Knee Arthroplasty: A Systematic Review and Meta-Analysis.
31447255,10.1016/j.arth.2019.07.034,2019,Should the Pareto Principle Be Applied as a Cost Savings Method in Hip and Knee Arthroplasty?
31473059,10.1016/j.arth.2019.07.040,2019,Optimization of Orthopedic Surgical Instrument Trays: Lean Principles to Reduce Fixed Operating Room Expenses.
31447253,10.1016/j.arth.2019.07.035,2019,Plasma Viscosity Has a Role in the Diagnosis of Prosthetic Joint Infection After Total Knee Arthroplasty.
31445870,10.1016/j.arth.2019.07.033,2019,Preoperative Radiological Parameters Predicting the Need for Lateral Retinacular Release in Total Knee Arthroplasty.
31445869,10.1016/j.arth.2019.07.022,2019,Variation in the Thickness of Knee Cartilage. The Use of a Novel Machine Learning Algorithm for Cartilage Segmentation of Magnetic Resonance Images.
31445868,10.1016/j.arth.2019.07.039,2019,"What Can We Expect Following Anterior Total Hip Arthroplasty on a Regular Operating Table? A Validation Study of an Artificial Intelligence Algorithm to Monitor Adverse Events in a High-Volume, Nonacademic Setting."
31445867,10.1016/j.arth.2019.07.032,2019,"Outpatient Total Hip Arthroplasty Performed at an Ambulatory Surgery Center vs Hospital Outpatient Setting: Complications, Revisions, and Readmissions."
31447254,10.1016/j.arth.2019.07.003,2019,Minimum 15-Year Results of a Dual-Offset Uncemented Femoral Stem in Total Hip Arthroplasty.
31776052,10.1016/j.arth.2019.10.050,2020,Does Polycythemia Vera Increase Risk of Postoperative Complications Following Primary Total Joint Arthroplasty? A Retrospective Matched Control Cohort Study of 6932 Polycythemia Vera Patients.
31767239,10.1016/j.arth.2019.10.054,2020,What Factors Influence Operative Time in Total Knee Arthroplasty? A 10-Year Analysis in a National Sample.
31780359,10.1016/j.arth.2019.10.041,2020,Outcomes Following Revision Joint Arthroplasty Among Hemodialysis-Dependent Patients.
31784361,10.1016/j.arth.2019.10.053,2020,Kinematic Performance of Gradually Variable Radius Posterior-Stabilized Primary TKA During Various Activities: An In Vivo Study Using Fluoroscopy.
31784362,10.1016/j.arth.2019.10.057,2020,Outcomes of Acetabular Reconstructions for the Management of Chronic Pelvic Discontinuity: A Systematic Review.
31784363,10.1016/j.arth.2019.10.042,2020,Complications and Readmission Incidence Following Total Hip Arthroplasty in Patients Who Have End-Stage Renal Failure.
31813813,10.1016/j.arth.2019.11.017,2020,Risk of Periprosthetic Infection Following Intra-Articular Corticosteroid Injections After Total Knee Arthroplasty.
31761674,10.1016/j.arth.2019.10.043,2020,Femoral Head and Neck Fenestration Through a Direct Anterior Approach Combined With Compacted Autograft for the Treatment of Early Stage Nontraumatic Osteonecrosis of the Femoral Head: A Retrospective Study.
31787355,10.1016/j.arth.2019.10.060,2020,"The Effect of Size for a Hydroxyapatite-Coated Cementless Implant on Component Revision in Total Hip Arthroplasty: An Analysis of 41,265 Stems."
31796233,10.1016/j.arth.2019.11.003,2020,High Failure Rates for Unicompartmental Knee Arthroplasty in Morbidly Obese Patients: A Two-Year Minimum Follow-Up Study.
31801659,10.1016/j.arth.2019.10.048,2020,Rehabilitation After Total Knee Arthroplasty: Do Racial Disparities Exist?
31813814,10.1016/j.arth.2019.11.013,2020,What Happens to Unused Opioids After Total Joint Arthroplasty? An Evaluation of Unused Postoperative Opioid Disposal Practices.
31806559,10.1016/j.arth.2019.10.058,2020,"Determining the Validity, Reliability, and Utility of the Forgotten Joint Score: A Systematic Review."
31812483,10.1016/j.arth.2019.11.015,2020,Outcomes of Isolated Head and Liner Exchange Using Large Femoral Heads and Modern Liners in Revision Total Hip Arthroplasty.
31761675,10.1016/j.arth.2019.10.030,2020,The Effect of Dexamethasone on Postoperative Blood Glucose in Patients With Type 2 Diabetes Mellitus Undergoing Total Joint Arthroplasty.
31813812,10.1016/j.arth.2019.11.016,2020,Midterm Results After Tantalum Cones in 1-Stage Knee Exchange for Periprosthetic Joint Infection: A Single-Center Study.
31785964,10.1016/j.arth.2019.10.059,2020,Hospital Discharge Within a Day After Total Hip Arthroplasty Does Not Compromise 1-Year Outcomes Compared With Rapid Discharge: An Analysis of an Insurance Claims Database.
31911092,10.1016/j.arth.2019.12.030,2020,Can Total Hip Arthroplasty for Hip Fracture Be Safely Performed by Trainees? A Retrospective Cohort Study.
32229148,10.1016/j.arth.2020.02.068,2020,"Midterm Results of a Contemporary, Porous-Coated Acetabular System in Patients Undergoing Primary Total Hip Replacement for Degenerative Hip Disease: A Prospective, Multicenter Study."
32888750,10.1016/j.arth.2020.06.056,2020,Reliability of Spinopelvic Measurements That May Influence the Cup Position in Total Hip Arthroplasty.
32229152,10.1016/j.arth.2020.03.006,2020,Complications Following Total Hip Arthroplasty: A Nationwide Database Study Comparing Elective vs Hip Fracture Cases.
31813815,10.1016/j.arth.2019.11.012,2020,Primary Open Abductor Reconstruction: A 5 to 10-Year Study.
32234326,10.1016/j.arth.2020.03.005,2020,Clinical and Radiological Outcomes in Robotic-Assisted Total Knee Arthroplasty: A Systematic Review and Meta-Analysis.
32229151,10.1016/j.arth.2020.03.003,2020,Risk Factors for Unplanned Admission to the Intensive Care Unit After Elective Total Joint Arthroplasty.
32247675,10.1016/j.arth.2020.03.009,2020,Manipulation Under Anesthesia After Total Knee: Who Still Requires a Revision Arthroplasty?
32229150,10.1016/j.arth.2020.03.001,2020,Factors Associated with a Second Opioid Prescription Fill in Total Knee Arthroplasty.
32229147,10.1016/j.arth.2020.03.004,2020,The Effect of Povidone-Iodine Lavage in Preventing Infection After Total Hip and Knee Arthroplasties: Systematic Review and Meta-Analysis.
32224003,10.1016/j.arth.2020.02.026,2020,Evaluation of the Medial Stabilized Knee Design Using Data From National Joint Registries and Current Literature.
32222267,10.1016/j.arth.2020.02.020,2020,Pain Control After Total Hip Arthroplasty: A Randomized Controlled Trial Determining Efficacy of Fascia Iliaca Compartment Blocks in the Immediate Postoperative Period.
32222266,10.1016/j.arth.2020.02.040,2020,Hemiarthroplasty vs Total Hip Arthroplasty for Femoral Neck Fractures: 2010-2017 Trends in Complication Rates.
32220483,10.1016/j.arth.2020.02.063,2020,Reimbursement and Complications in Outpatient vs Inpatient Unicompartmental Arthroplasty.
